,artistName,venueName,streamingEvent,title,locationText,artistUrl,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,endsAt,timezone,locale,date_range,is_weekend,num_semaine,jour_avant,event_duration,popularity
4460,Sydney Sherrill,pinkFROG cafe,False,,"Downtown Brooklyn, NY",https://www.bandsintown.com/a/15554543-sydney-sherrill?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 18:30:00,2024-10-23 19:30:00,America/New_York,en,events,False,4,28,1.0,Low
4461,Jett Holden,Le Poisson Rouge,False,,"New York City, NY",https://www.bandsintown.com/a/15507167-jett-holden?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 18:30:00,2024-10-23 19:30:00,America/New_York,en,events,False,4,28,1.0,Low
4462,Twelfth Night,United Palace,False,,"New York, NY",https://www.bandsintown.com/a/355500-twelfth-night?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 18:30:00,2024-10-23 19:30:00,America/New_York,en,events,False,4,28,1.0,Low
4463,Kent Tritle,Stern Auditorium / Perelman Stage at Carnegie Hall,False,,"New York City, NY",https://www.bandsintown.com/a/3223525-kent-tritle?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4464,Christoph Eschenbach,Stern Auditorium / Perelman Stage at Carnegie Hall,False,,"New York City, NY",https://www.bandsintown.com/a/168718-christoph-eschenbach?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4465,Chris Cohen,Baby's All Right,False,,"Brooklyn, NY",https://www.bandsintown.com/a/1650093-chris-cohen?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4466,"Emily D'Angelo, mezzo-soprano",Stern Auditorium / Perelman Stage at Carnegie Hall,False,,"New York City, NY",https://www.bandsintown.com/a/13964872-emily-d'angelo-mezzo-soprano?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4467,Oratorio Society of New York,Stern Auditorium / Perelman Stage at Carnegie Hall,False,,"New York City, NY",https://www.bandsintown.com/a/429200-oratorio-society-of-new-york?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4468,Silent Theory,The Brooklyn Monarch,False,,"Brooklyn, NY",https://www.bandsintown.com/a/242311-silent-theory?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,4,4,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,High
4469,Donald Edwards,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/5561362-donald-edwards?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4470,Alex Terrier Music,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/1896323-alex-terrier-music?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4471,David Lee Jones Music,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/3458427-david-lee-jones-music?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4472,Will Hoge,Le Poisson Rouge,False,,"New York City, NY",https://www.bandsintown.com/a/2220-will-hoge?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,14,14,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4473,Adam Mamawala Comedy,The Laugh Tour Comedy Club @ Dorrian's Red Hand Jersey City,False,The Laugh Tour (private event),"Jersey City, NJ",https://www.bandsintown.com/a/13022383-adam-mamawala-comedy?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 21:00:00,America/New_York,en,events,False,4,28,2.0,Low
4474,CIRCO HERMANOS VAZQUEZ,Circus Vazquez - Garden State Plaza,False,,"Paramus, NJ",https://www.bandsintown.com/a/13102439-circo-hermanos-vazquez?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4475,FE2Beats,New Jersey,False,The Bloxian Groove,"Newark, NJ",https://www.bandsintown.com/a/15558442-fe2beats?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 23:00:00,America/New_York,en,events,False,4,28,4.0,Low
4476,Hulder,TV Eye,False,,"Ridgewood, NY",https://www.bandsintown.com/a/5577249-hulder?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4477,BOOZEWA,Lucky 13 Saloon,False,,"Brooklyn, NY",https://www.bandsintown.com/a/15492277-boozewa?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4478,Los Rivera Destino,The Sultan Room,False,,"Brooklyn, NY",https://www.bandsintown.com/a/11202286-los-rivera-destino?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,16,16,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4479,2hollis,Warsaw,False,,"Brooklyn, NY",https://www.bandsintown.com/a/15559290-2hollis?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,10,10,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4480,Bethel Music,Beacon Theatre,False,Bethel Music 'We Must Respond' Worship & Ministry Nights,"New York City, NY",https://www.bandsintown.com/a/1423103-bethel-music?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,34,34,2024-10-23 19:00:00,2024-10-23 22:00:00,America/New_York,en,events,False,4,28,3.0,Very High
4481,Joe Lovano,Smoke Jazz & Supper Club,False,"Tribute to Monk featuring Joe Lovano, Kevin Hays, Doug Weiss & Al Foster @ Smoke Jazz & Supper Club","New York City, NY",https://www.bandsintown.com/a/46663-joe-lovano?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4482,Kevin Hays,Smoke Jazz & Supper Club,False,"Kevin Hays, Joe Lovano, Doug Weiss, Al Foster","New York City, NY",https://www.bandsintown.com/a/636449-kevin-hays?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-23 19:00:00,2024-10-23 22:30:00,America/New_York,en,events,False,4,28,3.5,Medium
4483,Bronx,Flip Circus - The Mall at Bay Plaza,False,,"The Bronx, NY",https://www.bandsintown.com/a/211106-bronx?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4484,Very Nice Person,Brooklyn Made,False,,"Brooklyn, NY",https://www.bandsintown.com/a/15539801-very-nice-person?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4485,Camille Jansen,Brooklyn Made,False,,"Brooklyn, NY",https://www.bandsintown.com/a/15452294-camille-jansen?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4486,Discrepancies,The Brooklyn Monarch,False,,"Brooklyn, NY",https://www.bandsintown.com/a/2549303-discrepancies?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4487,Jason Marshall,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/2843004-jason-marshall?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4488,Alicia Olatuja,New York,False,Alicia Olatuja with Só Percussion,"New York City, NY",https://www.bandsintown.com/a/6719412-alicia-olatuja?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,4,4,2024-10-23 19:00:00,2024-10-23 19:30:00,America/New_York,en,events,False,4,28,0.5,High
4489,Dizasterpiece,The Brooklyn Monarch,False,,"Brooklyn, NY",https://www.bandsintown.com/a/7462165-dizasterpiece?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4490,Organ Monk,Therapy Wine Bar 2.0,False,ORGAN MONK JAM,"Kings Point, NY",https://www.bandsintown.com/a/15527818-organ-monk?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 21:30:00,America/New_York,en,events,False,4,28,2.5,Low
4491,Philip Harper,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/4802342-philip-harper?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4492,Summer Camargo,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/15560682-summer-camargo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4493,Anne-Sophie Mutter,Stern Auditorium / Perelman Stage at Carnegie Hall,False,,"New York City, NY",https://www.bandsintown.com/a/152738-anne-sophie-mutter?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,7,7,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4494,75 Dollar Bill,Baby's All Right,False,,"Brooklyn, NY",https://www.bandsintown.com/a/6891774-75-dollar-bill?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,High
4495,David Kikoski,Drom,False,,"New York City, NY",https://www.bandsintown.com/a/470680-david-kikoski?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4496,Mingus Big Band,Drom,False,Mingus Big Band,"New York City, NY",https://www.bandsintown.com/a/95529-mingus-big-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,3,3,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,High
4497,Brad Shepik,ShapeShifter Lab,False,Brad Shepik Human Activity:  'Dream of the Possible' CD Release Concert,"Brooklyn, NY",https://www.bandsintown.com/a/461772-brad-shepik?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4498,Yppah,The Meadows,False,Earth To Moon Tour 2024,"Brooklyn, NY",https://www.bandsintown.com/a/18451-yppah?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-23 19:00:00,2024-10-23 23:30:00,America/New_York,en,events,False,4,28,4.5,Medium
4499,Lusine,The Meadows,False,Earth To Moon North American Tour,"Brooklyn, NY",https://www.bandsintown.com/a/40828-lusine?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,High
4500,Oliver Hazard,Music Hall of Williamsburg,False,,"Brooklyn, NY",https://www.bandsintown.com/a/178730-oliver-hazard?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,44,44,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4501,Spectre Folk,Union Pool,False,,"New York, NY",https://www.bandsintown.com/a/111602-spectre-folk?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4502,Cover City Soundtrack: Emo & Pop-Punk Tribute,Berlin,False,Pop-Punk Night,"New York City, NY",https://www.bandsintown.com/a/15509932-cover-city-soundtrack:-emo-and-pop-punk-tribute?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,3,3,2024-10-23 19:00:00,2024-10-23 23:00:00,America/New_York,en,events,False,4,28,4.0,High
4503,Arms and Sleepers,The Meadows,False,"EARTH TO MOON: Lusine, Arms and Sleepers, Yppah","Brooklyn, NY",https://www.bandsintown.com/a/48828-arms-and-sleepers?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,5,5,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,High
4504,StereoPhonic,John Golden Theatre,False,,"New York City, NY",https://www.bandsintown.com/a/2449338-stereophonic?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Medium
4505,Fish House,Sleepwalk,False,,"New York City, NY",https://www.bandsintown.com/a/1485493-fish-house?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Medium
4506,Babe Rainbow (Vancouver),Brooklyn Made,False,,"Brooklyn, NY",https://www.bandsintown.com/a/652012-babe-rainbow-(vancouver)?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,9,9,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Very High
4507,IRATA,Gold Sounds,False,,"Brooklyn, NY",https://www.bandsintown.com/a/2026421-irata?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4508,Scott James,Sleepwalk,False,,"New York City, NY",https://www.bandsintown.com/a/491105-scott-james?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4509,Nat Myers,Public Records,False,,"Brooklyn, NY",https://www.bandsintown.com/a/15494072-nat-myers?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Medium
4510,The Babe Rainbow,Brooklyn Made,False,Babe Rainbow USA October 2024,"Brooklyn, NY",https://www.bandsintown.com/a/9351728-the-babe-rainbow?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,48,48,2024-10-23 19:00:00,2024-10-23 23:00:00,America/New_York,en,events,False,4,28,4.0,Very High
4511,The Great Gatsby,Broadway Theatre,False,,"New York, NY",https://www.bandsintown.com/a/1086340-the-great-gatsby?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:00:00,2024-10-23 20:00:00,America/New_York,en,events,False,4,28,1.0,Low
4512,Tom Paxton,City Winery New York City,False,The Loft at City Winery New York,"New York City, NY",https://www.bandsintown.com/a/46437-tom-paxton?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,18,18,2024-10-23 19:30:00,2024-10-23 22:00:00,America/New_York,en,events,False,4,28,2.5,Very High
4513,New York Philharmonic,David Geffen Hall,False,,"New York, NY",https://www.bandsintown.com/a/138586-new-york-philharmonic?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:30:00,2024-10-23 20:30:00,America/New_York,en,events,False,4,28,1.0,Low
4514,Lisette Oropesa,Weill Recital Hall at Carnegie Hall,False,Recital with Ken Noda,"New York City, NY",https://www.bandsintown.com/a/5413789-lisette-oropesa?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,4,4,2024-10-23 19:30:00,2024-10-23 20:30:00,America/New_York,en,events,False,4,28,1.0,High
4515,Gianmarco Soresi,Sesh Comedy,False,,"New York City, NY",https://www.bandsintown.com/a/15523327-gianmarco-soresi?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,9,9,2024-10-23 19:30:00,2024-10-23 20:30:00,America/New_York,en,events,False,4,28,1.0,Very High
4516,Our Town,Barrymore Theatre-NY,False,,"New York, NY",https://www.bandsintown.com/a/740093-our-town?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:30:00,2024-10-23 20:30:00,America/New_York,en,events,False,4,28,1.0,Low
4517,Mike Farris,Turning Point,False,An Evening with Grammy Winner Mike Farris,"Piermont, NY",https://www.bandsintown.com/a/152094-mike-farris?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-23 19:30:00,2024-10-23 21:30:00,America/New_York,en,events,False,4,28,2.0,High
4518,The DonJuans,City Winery New York City,False,City Winery w/ Tom Paxton,"New York City, NY",https://www.bandsintown.com/a/14385604-the-donjuans?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-23 19:30:00,2024-10-23 20:30:00,America/New_York,en,events,False,4,28,1.0,Medium
4519,Jeff Lawrence,EastVille Comedy Club,False,,"New York, NY",https://www.bandsintown.com/a/944571-jeff-lawrence?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-23 19:30:00,2024-10-23 20:30:00,America/New_York,en,events,False,4,28,1.0,Low
